id,concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,order_number,"question_string","type","showup_date",parent_question_concept_id,parent_answer_concept_id
2815,766011,"What type of vaccine did you receive for the 12th dose?","cdc_covid_xx_type_dose12","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905036.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.766011",0,1,1,"What type of vaccine did you receive for the 12th dose?","QUESTION","2021-10-28 16:41:23",765955,1332898
2844,766013,"What type of vaccine did you receive for the 13th dose?","cdc_covid_xx_type_dose13","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.1332844.905048.1332898.905056.1332844.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.766013",0,1,1,"What type of vaccine did you receive for the 13th dose?","QUESTION","2021-10-28 16:41:23",765956,1332898
2841,766013,"What type of vaccine did you receive for the 13th dose?","cdc_covid_xx_type_dose13","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596880.905048.1332898.905056.596880.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.766013",0,1,1,"What type of vaccine did you receive for the 13th dose?","QUESTION","2021-10-28 16:41:23",765956,1332898
2842,766013,"What type of vaccine did you receive for the 13th dose?","cdc_covid_xx_type_dose13","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596882.905048.1332898.905056.596882.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.766013",0,1,1,"What type of vaccine did you receive for the 13th dose?","QUESTION","2021-10-28 16:41:23",765956,1332898
2843,766013,"What type of vaccine did you receive for the 13th dose?","cdc_covid_xx_type_dose13","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.903640.905048.1332898.905056.903640.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.766013",0,1,1,"What type of vaccine did you receive for the 13th dose?","QUESTION","2021-10-28 16:41:23",765956,1332898
2840,766013,"What type of vaccine did you receive for the 13th dose?","cdc_covid_xx_type_dose13","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905024.905048.1332898.905056.905024.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.766013",0,1,1,"What type of vaccine did you receive for the 13th dose?","QUESTION","2021-10-28 16:41:23",765956,1332898
2839,766013,"What type of vaccine did you receive for the 13th dose?","cdc_covid_xx_type_dose13","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905036.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.766013",0,1,1,"What type of vaccine did you receive for the 13th dose?","QUESTION","2021-10-28 16:41:23",765956,1332898
2868,766015,"What type of vaccine did you receive for the 14th dose?","cdc_covid_xx_type_dose14","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.1332844.905048.1332898.905056.1332844.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.766015",0,1,1,"What type of vaccine did you receive for the 14th dose?","QUESTION","2021-10-28 16:41:23",765957,1332898
2865,766015,"What type of vaccine did you receive for the 14th dose?","cdc_covid_xx_type_dose14","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596880.905048.1332898.905056.596880.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.766015",0,1,1,"What type of vaccine did you receive for the 14th dose?","QUESTION","2021-10-28 16:41:23",765957,1332898
2866,766015,"What type of vaccine did you receive for the 14th dose?","cdc_covid_xx_type_dose14","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596882.905048.1332898.905056.596882.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.766015",0,1,1,"What type of vaccine did you receive for the 14th dose?","QUESTION","2021-10-28 16:41:23",765957,1332898
2867,766015,"What type of vaccine did you receive for the 14th dose?","cdc_covid_xx_type_dose14","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.903640.905048.1332898.905056.903640.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.766015",0,1,1,"What type of vaccine did you receive for the 14th dose?","QUESTION","2021-10-28 16:41:23",765957,1332898
2864,766015,"What type of vaccine did you receive for the 14th dose?","cdc_covid_xx_type_dose14","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905024.905048.1332898.905056.905024.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.766015",0,1,1,"What type of vaccine did you receive for the 14th dose?","QUESTION","2021-10-28 16:41:23",765957,1332898
2863,766015,"What type of vaccine did you receive for the 14th dose?","cdc_covid_xx_type_dose14","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905036.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.766015",0,1,1,"What type of vaccine did you receive for the 14th dose?","QUESTION","2021-10-28 16:41:23",765957,1332898
2892,766017,"What type of vaccine did you receive for the 15th dose?","cdc_covid_xx_type_dose15","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.1332844.905048.1332898.905056.1332844.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.766017",0,1,1,"What type of vaccine did you receive for the 15th dose?","QUESTION","2021-10-28 16:41:23",765958,1332898
2889,766017,"What type of vaccine did you receive for the 15th dose?","cdc_covid_xx_type_dose15","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596880.905048.1332898.905056.596880.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.766017",0,1,1,"What type of vaccine did you receive for the 15th dose?","QUESTION","2021-10-28 16:41:23",765958,1332898
2890,766017,"What type of vaccine did you receive for the 15th dose?","cdc_covid_xx_type_dose15","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596882.905048.1332898.905056.596882.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.766017",0,1,1,"What type of vaccine did you receive for the 15th dose?","QUESTION","2021-10-28 16:41:23",765958,1332898
2891,766017,"What type of vaccine did you receive for the 15th dose?","cdc_covid_xx_type_dose15","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.903640.905048.1332898.905056.903640.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.766017",0,1,1,"What type of vaccine did you receive for the 15th dose?","QUESTION","2021-10-28 16:41:23",765958,1332898
2888,766017,"What type of vaccine did you receive for the 15th dose?","cdc_covid_xx_type_dose15","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905024.905048.1332898.905056.905024.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.766017",0,1,1,"What type of vaccine did you receive for the 15th dose?","QUESTION","2021-10-28 16:41:23",765958,1332898
2887,766017,"What type of vaccine did you receive for the 15th dose?","cdc_covid_xx_type_dose15","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905036.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.766017",0,1,1,"What type of vaccine did you receive for the 15th dose?","QUESTION","2021-10-28 16:41:23",765958,1332898
2916,766019,"What type of vaccine did you receive for the 16th dose?","cdc_covid_xx_type_dose16","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.1332844.905048.1332898.905056.1332844.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.765959.1332898.766019",0,1,1,"What type of vaccine did you receive for the 16th dose?","QUESTION","2021-10-28 16:41:23",765959,1332898
2913,766019,"What type of vaccine did you receive for the 16th dose?","cdc_covid_xx_type_dose16","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596880.905048.1332898.905056.596880.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.765959.1332898.766019",0,1,1,"What type of vaccine did you receive for the 16th dose?","QUESTION","2021-10-28 16:41:23",765959,1332898
2914,766019,"What type of vaccine did you receive for the 16th dose?","cdc_covid_xx_type_dose16","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.596882.905048.1332898.905056.596882.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.765959.1332898.766019",0,1,1,"What type of vaccine did you receive for the 16th dose?","QUESTION","2021-10-28 16:41:23",765959,1332898
2915,766019,"What type of vaccine did you receive for the 16th dose?","cdc_covid_xx_type_dose16","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.903640.905048.1332898.905056.903640.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.765959.1332898.766019",0,1,1,"What type of vaccine did you receive for the 16th dose?","QUESTION","2021-10-28 16:41:23",765959,1332898
2912,766019,"What type of vaccine did you receive for the 16th dose?","cdc_covid_xx_type_dose16","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905024.905048.1332898.905056.905024.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.765959.1332898.766019",0,1,1,"What type of vaccine did you receive for the 16th dose?","QUESTION","2021-10-28 16:41:23",765959,1332898
2911,766019,"What type of vaccine did you receive for the 16th dose?","cdc_covid_xx_type_dose16","Winter Minute Survey on COVID-19 Vaccines",765936,0,1,"905045.1332898.905052.905036.765937.1332898.765961.1332898.765962.1332898.765963.1332898.765964.1332898.765965.1332898.765966.1332898.765953.1332898.765954.1332898.765955.1332898.765956.1332898.765957.1332898.765958.1332898.765959.1332898.766019",0,1,1,"What type of vaccine did you receive for the 16th dose?","QUESTION","2021-10-28 16:41:23",765959,1332898
