concept_id,"concept_name","concept_code","survey_name",survey_concept_id,count_value,sub,"path",is_parent_question,generate_counts,question_order_number
43530552,"About how old were you when you were first told you had Fractured/broken any bones in the last 5 years?","SkeletalMuscular_HowOldWereYouFracturedBrokenBone","Personal Medical History",43529712,0,1,"43528757.1384657.43530552",1,1,7
43530553,"About how old were you when you were first told you had Gout?","SkeletalMuscular_HowOldWereYouGout","Personal Medical History",43529712,0,1,"43528757.43528742.43530553",1,1,7
43530554,"About how old were you when you were first told you had Systemic lupus?","SkeletalMuscular_HowOldWereYouLupus","Personal Medical History",43529712,0,1,"43528757.1384389.43530554",1,1,7
43530555,"About how old were you when you were first told you had Osteoporosis?","SkeletalMuscular_HowOldWereYouOsteoporosis","Personal Medical History",43529712,0,1,"43528757.43529616.43530555",1,1,7
43530556,"About how old were you when you were first told you had Spine, muscle, or bone disorders (non-cancer)?","SkeletalMuscular_HowOldWereYouSpineMuscleBone","Personal Medical History",43529712,0,1,"43528757.1384534.43530556",1,1,7
43530557,"If you get sick or have an accident, how worried are you that you will be able to pay your medical bills? Are you very worried, somewhat worried, or not at all worried?","CantAffordCare_WorriedAboutPaying","Healthcare Access & Utilization",43528895,0,0,"43530557",1,1,37
43530559,"In regard to your health insurance or health care coverage, how does it compare to a year ago? Is it better, worse, or about the same?","Insurance_HealthcareCoverage","Healthcare Access & Utilization",43528895,0,0,"43530559",1,1,2
43530562,"Is there a place that you USUALLY go to when you are sick or need advice about your health?","HealthAdvice_PlaceforHealthAdvice","Healthcare Access & Utilization",43528895,0,0,"43530562",1,1,3
43530563,"Please indicate if your mother has ever been diagnosed with any of these mental conditions. Think only of the person you are related to by blood. (select all that apply)","DiagnosedHealthCondition_MotherMentalCondition","Family Medical History",43528698,40740,1,"43528764.43530563.43530563",1,0,0
43530583,"IN THE PAST 12 MONTHS, have you delayed getting care for following reason: Couldn’t afford the copay.","DelayedMedicalCare_CantAffordCoPay","Healthcare Access & Utilization",43528895,0,0,"43530583",1,1,26
43530584,"IN THE PAST 12 MONTHS, have you delayed getting care for following reason: You had to pay out of pocket for some or all of the procedure.","DelayedMedicalCare_HadToPayOutOfPocket","Healthcare Access & Utilization",43528895,0,0,"43530584",1,1,28
43530585,"IN THE PAST 12 MONTHS, have you delayed getting care for following reason: Your deductible was too high/or could not afford the deductible.","DelayedMedicalCare_DeductibleTooHigh","Healthcare Access & Utilization",43528895,0,0,"43530585",1,1,27
43530588,"What is the total number of general doctor visits you made in the last 12 months?","HealthAdvice_GeneralDoctorVisits","Healthcare Access & Utilization",43528895,0,1,"43528660.43530243.43530588",1,1,6
43530589,"What is the total number of visits to a chiropractor that you made in the last 12 months?","HealthAdvice_ChiropractorVisits","Healthcare Access & Utilization",43528895,0,1,"43530399.43530240.43530589",1,1,12
43530590,"What is the total number of visits to a foot doctor that you made in the last 12 months?","HealthAdvice_PodiatristVisits","Healthcare Access & Utilization",43528895,0,1,"43530406.43530249.43530590",1,1,11
43530591,"What is the total number of visits to an eye doctor that you made in the last 12 months?","HealthAdvice_EyeDoctorVisits","Healthcare Access & Utilization",43528895,0,1,"43530403.43530242.43530591",1,1,10
43530592,"What is the total number of visits to a physical therapist, speech therapist, respiratory therapist, audiologist, or occupational therapist that you made in the last 12 months?","HealthAdvice_PhysicalTherapistVisits","Healthcare Access & Utilization",43528895,0,1,"43530405.43530248.43530592",1,1,13
43530593,"What kind of place do you go to most often?","HealthAdvice_WhatKindOfPlace","Healthcare Access & Utilization",43528895,0,0,"43530593",1,1,4
43530594,"IN THE PAST 12 MONTHS, have you delayed getting care for following reason: You were nervous about seeing a health care provider?","DelayedMedicalCare_Nervous","Healthcare Access & Utilization",43528895,0,0,"43530594",1,1,22
43530595,"About how long has it been since you last saw or talked to a doctor or other health care provider about your own health?","HealthAdvice_SpokenToProfessional","Healthcare Access & Utilization",43528895,0,0,"43530595",1,1,5
